geonameid;name;latitude;longitude;countrycode;population;timezone;admin1code;alternatenames;continentcode
3088171;Poznań;52.40692;16.92993;PL;570352;Europe/Warsaw;86;"['POZ', 'Po-tsu-nam', 'Posen', 'Posnania', 'Possen', 'Poznan', ""Poznan'"", ""Poznan' osh"", 'Poznana', 'Poznane', 'Poznanj', 'Poznano', 'Poznany', 'Poznanė', 'Poznań', 'Poznańy', 'Poznaņa', 'Poznaň', 'Poznon', 'Poßen', 'Pòznóń', 'Pô-tsṳ-nàm', 'Pоznan', 'bo zi nan', 'bwznan', 'phx snan', 'pocunan', 'pojeunan', 'pojhnana', 'pozunan', 'pwyzn', 'pwznan', 'pwznn', 'Πόζναν', 'Познан', 'Познань', 'Познань ош', 'Познањ', 'Պոզնան', 'פוזנן', 'פויזן', 'بوزنان', 'پوزنان', 'پۆزنان', 'पोझ्नान', 'போசுனான்', 'พอซนาน', 'ཕྰོ་ཟོ་ནན།', 'პოზნანი', 'ポズナン', '波茲南', '포즈난']";EU
3088435;Polkowice;51.50391;16.07261;PL;21565;Europe/Warsaw;72;"['Bolkowice', 'Heerwegen', ""Pol'kovice"", 'Polkovice', 'Polkovices', 'Polkovicės', 'Polkowice', 'Polkowicy', 'Polkwitz', 'Polkwitz Kreis Glogau', 'bo er ke wei cai', 'pwlqwbyzh', 'Полковице', 'Польковице', 'Польковіце', 'פולקוביצה', '波爾科維采']";EU
3088461;Police;53.55214;14.57182;PL;34350;Europe/Warsaw;87;['Poleca', 'Police', 'Police i Polen', 'Policija', 'Politz', 'Pòlëca', 'Pölitz', 'bo li cai', 'polliche', 'Полице', 'Полиция', 'Поліце', '波利采', '폴리체'];EU
3088825;Płock;52.54682;19.70638;PL;127474;Europe/Warsaw;78;"[""Ploc'k"", 'Plock', 'Plocka', 'Plockas', 'Plotsk', 'Płock', 'bwtsk', 'peuwocheukeu', 'plwzq', 'pu wo ci ke', 'puuotsuku', 'pwtsk', 'Плоцк', 'Плоцьк', 'Պլոցկ', 'פלאצק', 'פלוצק', 'بوتسك', 'پوتسک', 'プウォツク', '普沃茨克', '프워츠크']";EU
3088848;Pleszew;51.89636;17.78549;PL;17640;Europe/Warsaw;86;['Pleschen', 'Pleseva', 'Pleshau', 'Pleshev', 'Plessew', 'Pleßew', 'Pleševa', 'pu lai xie fu', 'Плешаў', 'Плешев', '普萊謝夫'];EU
3088972;Piotrków Trybunalski;51.40547;19.70321;PL;80128;Europe/Warsaw;74;"[""P'oturkov Tribunalski"", 'Petrakavas', 'Petrikau', 'Petrokov', 'Piotrkow', 'Piotrkow Trybunalski', 'Piotrków', 'Piotrków Trybunalski', ""Pjotrkau-Trybunal'ski"", 'Pjotrkov Tribunalski', 'Pjotrkova Tribunalska', ""Pjotrkuv-Tribunal's'kij"", ""Pjotrkuv-Trybunal'ski"", ""Pjotrkuv-Trybunal'skij"", 'bi de ku fu te lei bu na er si ji', 'pi yxtr kuft rux bunal ski', 'pioteuleukupeuteulibunalseuki', 'pywtrqwb trybwnlsqy', 'Пйотркув-Трибунальський', 'Пьотърков Трибуналски', 'Пётркаў-Трыбунальскі', 'Пётркув-Трыбунальски', 'Пётркув-Трыбунальский', 'Пјотрков Трибуналски', 'פיוטרקוב טריבונלסקי', 'פיעטרקאוו', 'ปียอตร์กุฟตรือบูนัลสกี', 'ピョートルクフ・トルィブナルスキ', '彼得庫夫特雷布納爾斯基', '피오트르쿠프트리부날스키']";EU
3089033;Piła;53.15145;16.73782;PL;75532;Europe/Warsaw;86;['Piela', 'Pila', 'Pily', 'Piéła', 'Piła', 'Pyla', 'Schneidemuhl', 'Schneidemühl', 'pi wa', 'piwa', 'Пила', 'Пилы', 'Піла', 'ピワ', '皮瓦', '피와'];EU
3089125;Piekary Śląskie;50.38017;18.92653;PL;59757;Europe/Warsaw;83;"['Pekarai', ""Pekari Shl'onske"", 'Pekari Slonski', ""Pekari-Shl'ons'ki"", 'Pekary-Shljonske', 'Pekary-Sljonske', 'Piekary Slaskie', 'Piekary Wielkie', 'Piekary Śląskie', 'Pjakary Sljonske', 'Pjekari Slonskje', 'Pjekary', 'piekalisillongseukie', 'xi long si ke de qu pei ka lei', 'Пекари Шльонске', 'Пекари-Шльонські', 'Пекары-Слёнске', 'Пекары-Шлёнске', 'Пякары Слёнске', 'Пјекари Слонскје', 'ピェカルィ・シロンスキェ', '希隆斯克地區佩卡雷', '피에카리실롱스키에']";EU
3089578;Pabianice;51.66446;19.35473;PL;70542;Europe/Warsaw;74;"[""Pab'janice"", ""Pab'janicy"", ""Pab'yanitsy"", 'Pabianice', 'Pabianices', 'Pabianicės', 'Pabjanice', 'Pabjaņice', 'Pab’yanitsy', 'pa bi ya ni cai', ""Паб'яніцы"", 'Пабьянице', 'Пабянице', 'Пабяніце', 'Пабјањице', 'פביאניצה', '帕比亞尼采']";EU
3089582;Ozorków;51.96336;19.29139;PL;20608;Europe/Warsaw;74;['Ozorkov', 'Ozorkova', 'Ozorkow', 'Ozorkuv', 'Ozorkuvas', 'Ozorków', 'ao zuo er ku fu', 'Озорков', 'Озоркув', 'אוזורקוב', '奧佐爾庫夫'];EU
3089658;Oświęcim;50.03437;19.21037;PL;39057;Europe/Warsaw;77;"['Auschwitz', 'Osvecimia', 'Osvencim', 'Osvencima', 'Osvencimas', 'Osviencim', 'Osvienčim', 'Osvietsim', 'Oswiecim', 'Oświęcim', 'ao si wei xin', 'oshifienchimu', 'osibiengchim', 'osphincima', 'Οσβιέτσιμ', 'Освенцим', 'Освиенцим', ""אושוויינצ'ים"", 'אשפעצין', 'ओश्फिन्चिम', 'オシフィエンチム', '奥斯威辛', '오시비엥침']";EU
3089684;Ostrów Wielkopolski;51.65501;17.80686;PL;72898;Europe/Warsaw;86;"['Didziosios Lenkijos Ostruvas', 'Didžiosios Lenkijos Ostruvas', ""Ostrau-Vel'kapol'ski"", 'Ostrov', 'Ostrov Velkopolski', 'Ostrov Vjelkopolski', 'Ostrova Velkopolska', 'Ostrovia', 'Ostrovo', 'Ostrow', 'Ostrow Wielkopolski', 'Ostrowo', ""Ostruv-Vel'kopol'ski"", ""Ostruv-Vel'kopol'skij"", ""Ostruv-Velikopol's'kij"", 'Ostrów', 'Ostrów Wielkopolski', 'QDG', 'Wjelgopolski Uostruw', 'Wjelgopolski Uostrůw', 'awstrw wlkwbwlysky', 'da bo lan de qu ao si te lu fu', 'Остраў-Велькапольскі', 'Остров Велкополски', 'Остров Вјелкополски', 'Острув-Великопольський', 'Острув-Велькопольски', 'Острув-Велькопольский', 'اوسترو ولكوبوليسكي', '大波蘭地區奧斯特魯夫']";EU
3089779;Ostróda;53.69671;19.96486;PL;33524;Europe/Warsaw;85;['Osterode', 'Ostroda', 'Ostruda', 'Ostróda', 'ao si te lu da', 'astrwda', 'osutoruda', 'Острода', 'Оструда', 'אוסטרודה', 'استرودا', 'オストルダ', '奧斯特魯達'];EU
3089965;Orzesze;50.15595;18.77923;PL;18438;Europe/Warsaw;83;['Orzesze', 'Ozese', 'Ozheshe', 'Ožeše', 'Uorzesze', 'Ожеше'];EU
3090048;Opole;50.67211;17.92533;PL;127676;Europe/Warsaw;79;['Apole', 'Opole', 'Opoli', 'Opolí', 'Opolė', 'Oppein', 'Oppeln', 'Uopole', 'abwlwsky', 'ao bo lai', 'awpwl', 'awpwlh', 'opolle', 'opore', 'xx pxle', 'Òpòle', 'Аполе', 'Ополе', 'אופולה', 'أبولوسكي', 'اوپول', 'اوپوله', 'ออปอเล', 'オポーレ', '奥波莱', '오폴레'];EU
3090146;Olkusz;50.2813;19.56503;PL;37744;Europe/Warsaw;77;"['Ilkenau', ""Ol'kush"", 'Olkusa', 'Olkusas', 'Olkush', 'Olkuša', 'Olkušas', 'ao er ku shen', 'Олкуш', 'Олькуш', 'אולקוש', 'עלקוש', '奧爾庫什']";EU
3090170;Oleśnica;51.21338;17.38986;PL;36956;Europe/Warsaw;72;"['Oels', ""Oles'nicja"", 'Oleshnica', 'Olesnica', 'Olesnice', 'Olesņica', 'Oleśnica', 'Olešnice', 'Ols', 'ao lai xi ni cha', 'Öls', 'Олесница', 'Олесьниця', 'Олесњица', 'Олешница', 'אולשניצה', '奧萊希尼察']";EU
3090205;Oława;50.9466;17.2926;PL;33029;Europe/Warsaw;72;['Ohiau', 'Ohlau', 'Olava', 'Olawa', 'Oława', 'ao wa wa', 'Олава', 'אולאווה', '奧瓦瓦'];EU
3090403;Oborniki;52.64739;16.81406;PL;17915;Europe/Warsaw;86;['Obornik', 'Oborniki', 'Oborņiki', 'ao bo er ni ji', 'Оборники', 'Оборњики', '奧博爾尼基'];EU
3090436;Nysa;50.47379;17.33437;PL;47283;Europe/Warsaw;79;['Neisse', 'Neisse-Neuland', 'Neisze', 'Niesse', 'Nisa', 'Nysa', 'Nysa i Polen', 'ni si', 'nisa', 'nux sa', 'nysa', 'Ниса', 'Ныса', 'نيسا', 'นือซา', 'ニサ', '尼斯', '니사'];EU
3090452;Nowy Tomyśl;52.3195;16.12844;PL;15179;Europe/Warsaw;86;"['Neu Tomischel', 'Neu Tomisl', 'Neu Tomiśl', 'Novi Tomishul', 'Novi Tomisl', 'Novi Tomisla', ""Novij Tomishl'"", ""Novy-Tomysl'"", 'Nowy Tomysl', 'Nowy Tomyśl', 'xin tuo mei xi er', 'Нови Томисл', 'Нови Томишъл', 'Новий Томишль', 'Новы-Томысль', '新托梅希爾']";EU
3090558;Nowogard;53.67437;15.1163;PL;16703;Europe/Warsaw;87;['Naugard', 'Navogard', 'Novogard', 'Novogarda', 'Nowogard', 'Nowògard', 'nuo wo jia de', 'Навогард', 'Новогард', '諾沃加德'];EU
3090764;Nowa Sól;51.80333;15.71702;PL;40354;Europe/Warsaw;76;"['Neusalz', 'New Salz', 'Nova Sol', 'Nova Sola', ""Nova Sul'"", 'Nova Sule', 'Nova Sulė', ""Nova-Sul'"", 'Nowa Sol', 'Nowa Sól', 'xin su er', 'Нова Сол', 'Нова Суль', 'Нова-Суль', '新蘇爾']";EU
3090768;Nowa Ruda;50.58008;16.50164;PL;24753;Europe/Warsaw;72;['Naujoji Ruda', 'Neurode', 'Nova Ruda', 'Nova-Ruda', 'Nowa Ruda', 'Nowo Ruda', 'Nowy Ruda', 'nobaluda', 'nwbh rwdh', 'xin lu da', 'Нова Руда', 'Нова-Руда', 'נובה רודה', '新魯達', '노바루다'];EU
3091141;Namysłów;51.07592;17.72284;PL;16376;Europe/Warsaw;79;['Namislov', 'Namislova', 'Namisluv', 'Namslau', 'Namyslow', 'Namysluv', 'Namysluvas', 'Namysłów', 'na mei si wu fu', 'Намислов', 'Намислув', 'Намыслув', '納梅斯武夫'];EU
3091150;Nakło nad Notecią;53.14214;17.60181;PL;19565;Europe/Warsaw;73;"['Nakel', 'Nakell', 'Nakle', 'Naklo', ""Naklo nad Notech'on"", 'Naklo nad Notecia', 'Naklo nad Notecom', 'Naklo pie Notecas', 'Naklo-nad-Notecem', 'Naklo-nad-Notecjon', 'Nakło', 'Nakło nad Notecią', 'nuo tai qi he pan na ke wo', 'Накло над Нотечьон', 'Накло над Нотећом', 'Накло-над-Нотецем', 'Накло-над-Нотецён', '諾泰奇河畔納克沃']";EU
3091217;Myszków;50.5752;19.32461;PL;33273;Europe/Warsaw;83;['Mishkov', 'Mishkuv', 'Miskova', 'Miškova', 'Myshkov', 'Myshkuv', 'Myskuvas', 'Myszkow', 'Myszkow Nowy', 'Myszkuw', 'Myszków', 'Myszków Nowy', 'Myszkůw', 'Myškuvas', 'mei shen ku fu', 'muishukufu', 'Мишков', 'Мишкув', 'Мышков', 'Мышкув', 'ムィシュクフ', '梅什库夫'];EU
3091232;Mysłowice;50.20745;19.16668;PL;74586;Europe/Warsaw;83;['Mislovice', 'Myslavicy', 'Myslovice', 'Myslovices', 'Myslovicės', 'Myslowice', 'Myslowicy', 'Mysłowice', 'mei si wo wei cai', 'miseuwobiche', 'muisuuovuitsue', 'Мисловице', 'Мисловіце', 'Мыславіцы', 'Мысловице', 'ムィスウォヴィツェ', '梅斯沃維采', '미스워비체'];EU
3091256;Myślenice;49.83383;19.9383;PL;17686;Europe/Warsaw;77;['Mishlenice', 'Mislenice', 'Misleņice', 'Myslenice', 'Myślenice', 'mei xi lai ni cai', 'Мисленіце', 'Мислењице', 'Мишленице', 'Мысленице', '梅希萊尼采'];EU
3091831;Mikołów;50.17103;18.9041;PL;38821;Europe/Warsaw;83;['Miklos', 'Miklós', 'Mikolov', 'Mikolova', 'Mikolow', 'Mikoluv', 'Mikoluvas', 'Mikoluw', 'Mikołów', 'Mikołůw', 'Mikulas', 'Mikuláš', 'Nicolaas', 'Nicolai', 'Nikolai', 'Nikolaus', 'mi ke wu fu', 'mikoufu', 'Миколов', 'Миколув', 'Міколув', 'ミコウフ', '米科武夫'];EU
3091969;Międzyrzecz;52.44461;15.57801;PL;18669;Europe/Warsaw;76;['Mendzizeca', 'Mendzizhech', 'Mendzižeča', 'Mendzyrehch', 'Mendzyzecas', 'Mendzyzhech', 'Mendzyžečas', 'Mesdirtz', 'Meseritz', 'Miedzyrzecz', 'Międzyrzecz', 'Mjendzizhech', 'mian ji re qi', 'Мендзижеч', 'Мендзыжеч', 'Мендзырэч', 'Мјендзижеч', '緬濟熱奇'];EU
3092472;Malbork;54.03591;19.0266;PL;38723;Europe/Warsaw;82;"[""Mal'bork"", 'Malbork', 'Malborka', 'Malborkas', 'Marienburg', 'Мальборк']";EU
3092856;Luboń;52.34705;16.89267;PL;26431;Europe/Warsaw;86;"['Liubonis', 'Ljubon', ""Ljubon'"", 'Lubon', 'Lubona', 'Luboń', 'Luboņa', 'Luboň', 'lu bang', 'Лубоњ', 'Любон', 'Любонь', '盧邦']";EU
3092906;Lubliniec;50.66897;18.6844;PL;23784;Europe/Warsaw;83;"['Liublinecas', 'Ljublinec', ""Ljublinec'"", 'Lublinec', 'Lublineca', 'Lublinek', 'Lubliniec', 'Lublinitz', 'Lubliņeca', 'Lublynec', 'Lublyńec', 'lu bu li nie ci', 'ruburinyetsu', 'Лублињец', 'Люблинец', 'Люблінець', 'ルブリニェツ', '盧布利涅茨']";EU
3092931;Lubin;51.40089;16.20149;PL;77532;Europe/Warsaw;72;['Liubinas', 'Ljubin', 'Luben', 'Lubin', 'Lubina', 'Lueben', 'Luebin', 'Lüben', 'Lübin', 'lu bin', 'lubin', 'lwbyn', 'lyubina', 'rubin', 'Лубин', 'Любин', 'Любін', 'לובין', 'ल्युबिन', 'ルビン', '盧賓', '루빈'];EU
3093040;Lubań;51.12014;15.28768;PL;22245;Europe/Warsaw;72;"['Lauba Lusatorum', 'Lauban', 'Liubanis', 'Ljuban', ""Ljuban'"", 'Luban', 'Lubana', 'Lubań', 'Lubaņa', 'lu ban', 'lwbn', 'Лубањ', 'Любан', 'Любань', 'לובן', '盧班']";EU
3093066;Łowicz;52.10714;19.94525;PL;29809;Europe/Warsaw;74;['Lovica', 'Lovich', 'Lovicius', 'Lovitium', 'Loviča', 'Lovičius', 'Lowicz', 'Lowitsch', 'lwbyz', 'uovuichi', 'wo wei qi', 'wobichi', 'Łowicz', 'Лович', 'לוביץ', 'ウォヴィチ', '沃維奇', '워비치'];EU
3093133;Łódź;51.77058;19.47395;PL;768755;Europe/Warsaw;74;"['LCJ', 'Litzmannstadt', 'Lo-tsu', 'Lodz', ""Lodz'"", ""Lodz' osh"", 'Lodza', 'Lodze', 'Lodzia', 'Lodzo', 'Lodzė', 'Lodž', 'Log', 'Loj', 'Lotz', 'Luc', 'Ludz', 'Luz', 'Lò-tsṳ', 'lodzi', 'luo ci', 'luo zi', 'lwdz', 'uchi', 'utchi', 'vutsa', 'wuch', 'wwch', 'wwdj', 'Łódź', 'Łůdź', 'Λοτζ', 'Лодз', 'Лодзь', 'Лодзь ош', 'Лођ', 'Лоѓ', 'Луӟ', 'Լոձ', 'לאדזש', 'לודז', 'لودز', 'وودج', 'ووچ', 'वूत्श', 'วูช', 'ლოძი', 'ウッチ', '罗兹', '羅茲', '우치']";EU
3093457;Libiąż;50.10396;19.31568;PL;17834;Europe/Warsaw;77;"[""Lib'onzh"", 'Libiaz', 'Libiąż', 'Libjonza', 'Libjonzh', 'Libjonža', 'li bi weng ri', 'Либьонж', 'Либёнж', 'Либјонж', 'Лібйонж', 'Лібёнж', '利比翁日']";EU
3093524;Leszno;51.84034;16.57494;PL;63565;Europe/Warsaw;86;['Leshna', 'Leshno', 'Lesnas', 'Lesno', 'Leszno', 'Lešnas', 'Lešno', 'Lissa', 'lai shen nuo', 'lesyuno', 'lsnw', 'reshuno', 'Лешна', 'Лешно', 'ליסא', 'לשנו', 'レシュノ', '莱什诺', '레슈노'];EU
3093692;Legnica;51.21006;16.1619;PL;106033;Europe/Warsaw;72;['Legnica', 'Legnicja', 'Legņica', 'Lehnice', 'Liegnitz', 'Lignica', 'Lignitium', 'Ligńica', 'Ljagnica', 'lai ge ni cha', 'legeunicha', 'lghnytsa', 'lgnytsa', 'lgnyzh', 'regunitsua', 'Легница', 'Легниця', 'Легњица', 'Лягніца', 'Լեգնիցա', 'לגניצה', 'لغنيتسا', 'لگنیتسا', 'レグニツァ', '萊格尼察', '레그니차'];EU
3093708;Lędziny;50.14264;19.13149;PL;16305;Europe/Warsaw;83;['Ledziny', 'Lendzhini', 'Lendzini', 'Lendziny', 'Leņdzini', 'Lyndziny', 'Lyńdźiny', 'Lędziny', 'lun ji nei', 'renjini', 'Ленджини', 'Лендзины', 'Лендзіни', 'Ленђини', 'レンジニ', '倫濟內'];EU
3093726;Łęczyca;52.05959;19.19972;PL;15528;Europe/Warsaw;74;['Leczyca', 'Lenchica', 'Lenchicja', 'Lencica', 'Lenčica', 'lnzyzh', 'uenchitsua', 'wen qi cha', 'Łęczyca', 'Ленчица', 'Ленчиця', 'לנציצה', 'ウェンチツァ', '文奇察'];EU
3093739;Lębork;54.53921;17.75012;PL;35161;Europe/Warsaw;82;['Laborg', 'Lauenburg', 'Lauenburg in Pommern', 'Lebork', 'Lembork', 'Lemborka', 'Lemborkas', 'Lãbórg', 'Lębork', 'lun bao', 'renboruku', 'Лемборк', 'แลมบอร์ก', 'レンボルク', '倫堡'];EU
3093785;Łaziska Górne;50.14952;18.84215;PL;21983;Europe/Warsaw;83;"['Aukstutiniai Laziskai', 'Aukštutiniai Laziskai', 'Gurne Laziska', 'Gůrne Łaźiska', 'Lagissa', 'Lazhiska Gorne', ""Lazis'ka-Gurne"", 'Laziska Gorne', 'Laziska Gurne', 'Laziska-Gurne', 'Laziskagorna', 'Oberlasisk', 'Oberlazisk', 'shang wa ji si ka', 'Łaziska Górne', 'Лажиска Горне', 'Лазиска Горне', 'Лазиска-Гурне', 'Лазиська-Гурне', '上瓦濟斯卡']";EU
3093902;Łask;51.59056;19.13278;PL;18577;Europe/Warsaw;74;"[""Las'k"", 'Lask', 'Laska', 'wa si ke', 'Łask', 'Ласк', 'Ласьк', 'לאסק', '瓦斯克']";EU
3094086;Kwidzyn;53.72495;18.93114;PL;37601;Europe/Warsaw;82;['Kvidzin', 'Kvidzina', 'Kvidzyn', 'Kvidzynas', 'Kwidzeno', 'Kwidzyn', 'Kwidzëno', 'Marienwerder', 'k fid sun', 'ke wei ceng', 'Квидзин', 'Квидзын', 'Квідзин', 'กฟิดซึน', '克维曾'];EU
3094170;Kutno;52.23064;19.36409;PL;48323;Europe/Warsaw;74;['Kutnas', 'Kutno', 'ku te na', 'qwtnw', 'Кутно', 'קוטנו', '库特娜'];EU
3094625;Krotoszyn;51.69868;17.43738;PL;29231;Europe/Warsaw;86;['Kratoshyn', 'Krotoschin', 'Krotoshin', 'Krotosina', 'Krotosynas', 'Krotoszyn', 'Krotošina', 'Krotošynas', 'ke luo tuo shen', 'Кратошын', 'Кротошин', '克羅托申'];EU
3094788;Krapkowice;50.47515;17.96539;PL;18275;Europe/Warsaw;79;['Chrapkowice', 'Krapkovice', 'Krapkovices', 'Krapkovicės', 'Krapkowice', 'Krappitz', 'ke la pu ke wei cai', 'Крапковице', 'Крапковіце', 'กรัปกอวิตแซ', '克拉普科維采'];EU
3094802;Kraków;50.06143;19.93658;PL;755050;Europe/Warsaw;77;['Carcovia', 'Cracau', 'Cracaû', 'Cracovia', 'Cracovie', 'Cracow', 'Cracòvia', 'Cracóvia', 'KRK', 'Kraka', 'Krakau', 'Krakiv', 'Krakko', 'Krakkó', 'Krakobia', 'Krakov', 'Krakova', 'Krakovi', 'Krakovia', 'Krakovija', 'Krakovja', 'Krakovo', 'Krakow', 'Krakowo', 'Krakuw', 'Kraká', 'Krakòwò', 'Krakóvia', 'Kraków', 'Krakůw', 'Krakоv', 'Krokuva', 'ke la ke fu', 'keulakupeu', 'kraku f', 'krakupha', 'krakwf', 'kurakufu', 'qrqwb', 'Κρακοβία', 'Кракаў', 'Краков', 'Краковия', 'Краків', 'Կրակով', 'קראקע', 'קרקוב', 'كراكوف', 'کراکوف', 'क्राकूफ', 'กรากุฟ', 'ကရားကော့မြို့', 'კრაკოვი', 'クラクフ', '克拉科夫', '크라쿠프'];EU
3095049;Koszalin;54.19438;16.17222;PL;107450;Europe/Warsaw;87;['Kashalin', 'Kezlin', 'Koeslin', 'Kosalina', 'Kosalinas', 'Koshalin', 'Koslin', 'Koszaleno', 'Koszalin', 'Košalina', 'Košalinas', 'Kòszalëno', 'Köslin', 'OSZ', 'Scurgum', 'ke sha lin', 'kosharin', 'kosyallin', 'kshalyn', 'kx chalin', 'Кашалін', 'Кошалин', 'Кошалін', 'كشالين', 'کشالین', 'กอชาลิน', 'コシャリン', '科沙林', '코샬린'];EU
3095057;Kostrzyn nad Odrą;52.58713;14.64953;PL;18099;Europe/Warsaw;76;['Cuestrin', 'Cüstrin', 'Kistrzyn', 'Koscerzeno', 'Kostrin', 'Kostrzyn ce Odro', 'Kostrzyn nad Odra', 'Kostrzyn nad Odrą', 'Kostrzyn ĉe Odro', 'Kostshin na Odri', 'Kostshin nad Odrom', 'Kostshin-nad-Odroju', 'Kostshin-nad-Odron', 'Kostsina pie Odras', 'Kostsynas prie Odros', 'Kostšina pie Odras', 'Kostšynas prie Odros', 'Kuestrin an der Oder', 'Kòscérzëno', 'Küstrin an der Oder', 'ao de he pan ke si qin', 'Костшин на Одри', 'Костшин над Одром', 'Костшин-над-Одрон', 'Костшин-над-Одрою', 'コストシン・ナド・オドロン', '奥得河畔科斯琴'];EU
3095126;Kościerzyna;54.12226;17.98119;PL;23361;Europe/Warsaw;82;"[""Kos'cezhina"", 'Koscerzna', 'Koscezina', 'Koscezyna', 'Koscežina', 'Koscežyna', 'Koscierzyna', 'Koshcezhina', 'Koshchezhina', 'Kościerzyna', 'Kòscérzna', 'ke xi qie ri na', 'Косьцежина', 'Кошчежина', 'Кошћежина', '科希切日納']";EU
3095151;Kościan;52.08829;16.64866;PL;24096;Europe/Warsaw;86;"[""Kos'cjan"", ""Kos'tsyan"", 'Koscan', 'Koscian', 'Koscianas', 'Koscjan', 'Koscjana', 'Koshcan', 'Koshchjan', 'Kosten', 'Kos’tsyan', 'Kościan', 'Kòscan', 'ke xi qiang', 'Косцян', 'Косьцян', 'Кошчян', 'Кошћан', '科希強']";EU
3095277;Konstantynów Łódzki;51.74776;19.32564;PL;17415;Europe/Warsaw;74;"['Konstantinov Lodski', 'Konstantinov Lodzki', 'Konstantinova Ludzka', ""Konstantinuv-Lodz'kij"", 'Konstantynow', 'Konstantynow Lodzki', 'Konstantynuv-Lodzinskij', 'Konstantynów', 'Konstantynów Łódzki', 'Lodzes Konstantynuvas', 'Lodzės Konstantynuvas', 'luo zi sheng kang si tan ding nu fu', 'qwnstntynwb lwdzqy', 'Константинов Лодзки', 'Константинов Лодски', 'Константинув-Лодзький', 'Константынув-Лодзинский', 'קונסטנטינוב לודזקי', '羅茲省康斯坦丁努夫']";EU
3095321;Konin;52.22338;18.25121;PL;81258;Europe/Warsaw;86;['Konin', 'Konina', 'Koninas', 'Koņina', 'ke ning', 'konin', 'kwnyn', 'qwnyn', 'Конин', 'Конін', 'קונין', 'كونين', '科寧', '코닌'];EU
3095795;Kołobrzeg;54.17565;15.58342;PL;44377;Europe/Warsaw;87;['Kalabzhehg', 'Kolbarg', 'Kolberg', 'Kolbrzeg', 'Kolobreh', 'Kolobrzeg', 'Kolobrzyg', 'Kolobzeg', 'Kolobzega', 'Kolobzegas', 'Kolobzheg', 'Kolobřeh', 'Kolobžega', 'Kolobžegas', 'Kołobrzeg', 'Kołobrzyg', 'Kòlbrzég', 'ke wo bu re ge', 'kowobeujekeu', 'kwwbjk', 'kwwbzhk', 'Калабжэг', 'Колобжег', 'Կոլոբժեգ', 'كووبجك', 'کووبژک', 'กอวอบแชก', '科沃布热格', '코워브제크'];EU
3095797;Koło;52.20024;18.63865;PL;23493;Europe/Warsaw;86;['Kola', 'Kolas', 'Kolo', 'Koło', 'Warthbrucken', 'Warthbrücken', 'ke wo', 'kouo', 'Кола', 'Коло', 'コウォ', '科沃'];EU
3095971;Knurów;50.21971;18.65067;PL;39744;Europe/Warsaw;83;['Knurov', 'Knurova', 'Knurow', 'Knuruv', 'Knuruvas', 'Knuruw', 'Knurów', 'Knurůw', 'ke nu lu fu', 'kunurufu', 'Кнуров', 'Кнурув', 'クヌルフ', '克努魯夫'];EU
